Node_ID,Timestamp,IP_Address,Packet_Rate,Packet_Drop_Rate,Packet_Duplication_Rate,Data_Throughput,Signal_Strength,SNR,Battery_Level,Energy_Consumption_Rate,Number_of_Neighbors,Route_Request_Frequency,Route_Reply_Frequency,Data_Transmission_Frequency,Data_Reception_Frequency,Error_Rate,CPU_Usage,Memory_Usage,Bandwidth,Is_Malicious
8710,07-02-23 1:09,192.168.33.166,51.91278445,2.847805116,1.095804063,65.29133757,-38.96662295,20.80619719,74.97290476,4.954450841,0,11.78438488,8.808436445,17.02517682,14.26939479,0.098433935,54.47791137,25.600934,106.0953512,0
8711,07-02-23 1:10,192.168.123.20,54.5299038,2.299066872,0.901652777,89.76300189,-57.54395568,15.17176547,69.71381452,6.655331896,4,12.27537073,8.652181186,16.36506151,16.79897661,0.103425645,30.49382183,25.60925034,116.6374274,0
8712,07-02-23 1:11,192.168.243.91,93.1577256,3.089354451,0.937513326,39.33171085,-31.7991376,3.388644721,50.18717324,7.675986775,5,10.14329711,16.8009499,18.45680103,18.84084487,0.237704014,44.72021276,46.05832154,56.08165323,1
8713,07-02-23 1:12,192.168.96.56,40.16000638,2.043872421,0.751008113,80.520606,-52.12334481,26.26205592,93.13990952,4.368029391,8,8.77484419,7.326967951,18.97549568,16.3017697,0.131514704,49.28038045,25.55382101,82.06101069,0
8714,07-02-23 1:13,192.168.120.98,40.66123113,2.241919212,0.914003117,85.8679026,-56.59188082,17.84279356,83.59064637,3.494421381,2,11.2896429,7.595690255,13.59664801,20.25115442,0.09291416,43.03423356,34.80780792,88.40927894,0
8715,07-02-23 1:14,192.168.84.101,41.47399634,1.797120058,0.816453531,99.59025928,-48.23506865,26.57332664,66.74730217,4.83711241,4,8.852835869,11.58111655,15.70641781,22.39603719,0.157498738,39.6799665,24.69266399,116.9431283,0
8716,07-02-23 1:15,192.168.8.56,70.28528821,2.266897377,1.072903382,42.45187933,-28.13297569,20.45986381,69.65570991,9.314822245,8,15.28586337,18.5815144,26.26865664,22.81805256,0.167440864,59.34797733,42.78305648,79.05442951,1
8717,07-02-23 1:16,192.168.174.73,42.87586812,1.556835153,0.996841035,122.1013993,-48.8014189,13.39851637,85.69049776,4.480127163,6,10.9355625,8.219445472,17.74310315,21.72294161,0.115128732,31.06166714,22.72014497,125.397884,0
8718,07-02-23 1:17,192.168.160.212,31.28107292,2.072975093,0.691992356,138.4038019,-50.65867713,16.17267239,88.6182986,5.751303204,6,13.36635901,10.19617643,14.4974327,12.4183433,0.107082564,39.72849755,28.01960906,98.86471671,0
8719,07-02-23 1:18,192.168.117.204,63.12485459,2.122049168,0.876708997,101.9901073,-49.93100107,26.02929469,63.62818189,6.940682361,4,7.772000532,8.638844018,12.10337243,17.17995337,0.112023522,58.96146392,30.44652217,61.8015518,0
8720,07-02-23 1:19,192.168.9.141,30.27025475,2.185607172,1.159331752,104.3500223,-48.23893082,23.8012102,73.98178386,4.156515295,5,8.209443235,7.364427635,13.67265426,14.35423777,0.090625199,40.93998384,32.11604229,103.156745,0
8721,07-02-23 1:20,192.168.98.33,37.81162603,2.420741948,0.900842654,54.7665836,-50.05783447,14.30136922,81.19369281,6.899954298,2,11.96171975,9.782104649,14.71192202,16.51330692,0.089441203,35.64275747,34.22070503,113.1434331,0
8722,07-02-23 1:21,192.168.39.212,55.36954572,2.827278717,1.029464969,72.69239965,-54.85476457,20.48956215,69.3145367,6.015292905,4,9.079272967,8.907665117,16.05261651,20.48528068,0.086880331,38.39888956,26.18786681,116.0780016,0
8723,07-02-23 1:22,192.168.148.187,56.66514075,2.507949175,0.784232994,133.675303,-52.56676791,18.99633226,69.92626206,5.986997507,6,10.36043558,14.91258545,13.93397952,13.79171531,0.117404558,28.22100006,34.04680711,114.0827102,0
8724,07-02-23 1:23,192.168.202.245,63.26390515,2.394771533,1.185304584,128.7799329,-54.60942394,11.53327521,72.25355364,6.147777605,6,10.30255111,9.03301797,15.62333169,20.36454249,0.071295022,26.81629056,27.91418164,94.43635578,0
8725,07-02-23 1:24,192.168.229.0,77.282333,2.588230466,0.84307501,48.61793257,-36.43035891,10.74120295,51.5206133,9.181057849,3,15.26374117,18.34437428,21.2471693,20.12844818,0.208454933,58.93443796,43.93541872,96.16789843,1
8726,07-02-23 1:25,192.168.10.107,54.02670312,1.576481359,1.142755401,113.2330443,-48.49802052,15.73421379,72.28828499,4.376527934,8,9.795203556,10.59408048,12.96162685,17.68222937,0.121519484,41.11608339,27.60118061,96.6565,0
8727,07-02-23 1:26,192.168.217.89,64.21867475,1.556182896,0.667471008,116.823748,-47.65689036,25.89622228,79.09714158,6.263624822,3,7.930827576,9.632650204,14.08704987,17.66261722,0.092670026,51.74857146,34.1213211,55.54640559,0
8728,07-02-23 1:27,192.168.80.206,48.03194112,1.803593151,1.291217805,71.19939882,-42.05036703,23.28512512,78.58111129,4.340990104,5,5.561433795,8.567433174,19.13813079,15.79081059,0.08963288,37.31001886,26.38086041,118.5696483,0
8729,07-02-23 1:28,192.168.57.190,84.33908577,3.921681951,0.852712014,50.88450857,-37.30008429,16.85539525,53.16242487,10.25222984,5,15.26995604,15.59575844,25.85118329,23.63725723,0.172563038,58.12882542,41.28069932,91.00673845,1
8730,07-02-23 1:29,192.168.215.130,64.32588529,2.18606965,1.397948598,108.2139357,-52.08092995,25.22982302,64.68567729,3.883081757,6,12.69699382,11.86148094,13.52843532,14.6363121,0.106810836,37.35183529,34.95356257,129.6955828,0
8731,07-02-23 1:30,192.168.136.22,69.6056628,5.502009291,0.884089685,25.21449247,-40.18401944,16.90162367,56.95925729,9.459766886,2,14.48849812,19.47861696,18.42565082,24.15042331,0.150275072,56.20787536,36.83581546,58.30168668,1
8732,07-02-23 1:31,192.168.158.120,46.97419573,1.5517828,1.022125195,106.0796014,-46.2440624,29.89301849,74.10771228,5.482191867,4,11.45206252,12.58238099,12.65459093,16.67016578,0.101957997,38.74096045,26.87037302,96.56026348,0
8733,07-02-23 1:32,192.168.253.64,57.75729259,1.430725925,0.847294127,117.6846042,-42.64409796,18.29633657,73.86518779,5.311611302,8,9.902780554,11.41062064,12.30605033,13.8793644,0.10367398,40.63150685,32.53861487,121.8529012,0
8734,07-02-23 1:33,192.168.211.204,38.07400012,2.320837344,1.312261135,115.2672116,-48.09395475,17.30234743,87.12144215,5.985491328,4,11.87305644,8.138677304,15.83313764,17.89162718,0.097975696,43.41823517,20.4177506,110.0322812,0
8735,07-02-23 1:34,192.168.212.191,32.6908646,1.840222952,0.718952577,109.8401002,-46.21384125,23.14830626,65.41968083,4.647777201,4,4.871433612,9.749939899,8.874933689,12.7318999,0.08350872,7.850028143,26.61488305,143.3440608,0
8736,07-02-23 1:35,192.168.63.99,50.06656368,1.650819182,0.922257049,115.5025906,-56.3766998,20.7126958,77.62279084,6.166184405,4,8.718165113,9.091423206,11.33029443,17.79831804,0.109645444,23.52059047,31.13663607,62.71946898,0
8737,07-02-23 1:36,192.168.253.170,59.65745121,2.176265616,1.080035475,109.2926406,-47.44217446,27.06170999,67.9541232,4.803635968,6,11.91167698,8.484704656,20.00070644,12.85320627,0.146070169,28.7284257,29.22747864,120.5941517,0
8738,07-02-23 1:37,192.168.113.106,62.17714994,2.463093742,0.913760417,84.36314865,-48.81485893,26.89007046,69.82934614,4.916875024,3,14.02852566,12.3961231,13.61731447,22.46058776,0.08680721,37.06602675,36.73316426,87.65576674,0
8739,07-02-23 1:38,192.168.253.238,44.74210218,2.85979666,0.999896377,120.1537502,-49.96568389,16.99035076,91.91301799,4.532064369,5,10.58411325,10.58246142,14.27345793,23.12525889,0.099674867,41.79024456,25.51547163,104.3896585,0
8740,07-02-23 1:39,192.168.247.158,27.94765613,2.125298629,0.848923442,96.88043407,-59.57439834,14.08133928,84.26405729,5.708294793,2,9.733015893,9.501498585,13.36953818,13.54604108,0.099848639,47.43282173,25.57326207,116.1440402,0
8741,07-02-23 1:40,192.168.169.82,44.44785515,2.220634141,0.797374863,74.55513247,-50.43140365,25.38197534,80.85954601,5.978377749,4,12.74929746,10.15601574,18.06863147,13.12926605,0.110808752,39.03381952,21.18717688,110.5422536,0
8742,07-02-23 1:41,192.168.220.11,63.24814652,2.232393381,0.790633791,81.92406357,-49.74991952,12.14654005,82.93340395,6.049676555,7,7.717604364,9.989448544,11.75456183,13.93466244,0.099729765,31.58665499,38.06427853,81.84990497,0
8743,07-02-23 1:42,192.168.242.27,79.79463142,2.516502025,0.852270738,50.30463555,-39.04148443,7.046784758,49.41146104,7.868909653,2,16.22140869,14.84655312,22.71614442,20.04096076,0.209999393,67.7097332,45.89860748,102.4271631,1
8744,07-02-23 1:43,192.168.145.150,49.7852563,2.290221954,0.78405739,147.2853454,-46.22298333,14.41781838,78.90034056,5.689189537,4,8.566642982,7.219325724,19.4715673,13.33263655,0.076262531,48.66182272,28.58518337,115.6322595,0
8745,07-02-23 1:44,192.168.108.94,58.1920526,1.902913172,1.072592173,124.0726006,-51.40699236,23.87304222,66.01424704,4.278743375,5,12.50018875,8.201282443,11.52470745,14.1905577,0.074639925,36.47937053,24.51009451,117.5084482,0
8746,07-02-23 1:45,192.168.147.22,47.26237847,1.743035099,0.960746828,146.1282274,-51.54598892,23.11148172,77.06026802,5.603345758,5,13.0065669,9.147045934,12.03246695,18.34114982,0.090213352,44.23091224,34.2488693,143.2985096,0
8747,07-02-23 1:46,192.168.221.178,55.29731881,1.73841738,1.185885751,123.4703337,-47.27438728,14.36650953,88.67829572,4.779272013,3,7.086934099,5.288622747,10.57615051,7.786987617,0.106879612,52.3136255,29.84086288,129.0921635,0
8748,07-02-23 1:47,192.168.174.113,65.40838346,2.772868198,0.89295653,118.1275839,-58.8849873,15.62233534,77.70877409,3.567103633,2,9.66986613,7.057897514,12.41847076,13.2954227,0.077742927,46.5414135,35.42356584,76.01041526,0
8749,07-02-23 1:48,192.168.146.240,62.40240341,1.267796285,1.181063535,82.40916014,-59.49529214,15.65743428,81.4276752,5.529928533,3,11.62583681,9.957189074,13.91947365,17.76834649,0.063142854,37.40518162,38.95943469,114.1898726,0
8750,07-02-23 1:49,192.168.225.36,58.02134817,1.661024152,0.906192739,104.2344388,-52.07424789,20.59589619,77.99364311,6.25286987,7,8.229334726,11.12473854,12.9074165,16.20837563,0.124723582,34.78949776,29.72370993,74.84646893,0
8751,07-02-23 1:50,192.168.47.184,69.10326922,1.990315292,1.066286419,121.9311766,-49.33243086,16.14730146,86.7371154,6.715531066,6,12.40971285,5.784680793,20.23125595,14.07664643,0.112236989,48.00780534,31.59027464,103.6281795,0
8752,07-02-23 1:51,192.168.96.181,36.95656842,1.577692415,0.912135456,121.2657407,-59.3955514,17.50949245,88.96037583,4.461048993,7,10.13679657,10.77630079,11.90845298,13.02111003,0.105524403,33.0018928,26.50134692,122.783373,0
8753,07-02-23 1:52,192.168.98.180,47.73750192,0.801830885,1.283869726,110.0746407,-51.30944235,11.03414022,92.66079535,4.538596323,6,10.80166191,9.517491574,17.72534299,15.93632609,0.103397054,25.48781255,34.7029574,108.9323959,0
8754,07-02-23 1:53,192.168.81.53,37.29187956,2.309875243,0.997341802,109.1352466,-48.86576744,18.14088974,66.59308303,4.294673158,7,10.04212205,12.14784669,13.41904252,15.71538106,0.104162242,21.05567189,32.38266805,94.84674785,0
8755,07-02-23 1:54,192.168.247.52,65.27914705,2.070226015,0.872525407,89.48289151,-55.34278929,30.53813548,76.01545246,6.336952217,2,13.03896749,13.68281985,16.15787037,16.16048269,0.077112141,45.73910835,33.17098564,78.11952234,0
8756,07-02-23 1:55,192.168.232.187,46.40186157,2.61330101,1.05943501,72.1140879,-48.06363406,23.96342617,68.04410306,4.780761526,1,10.49164357,9.958233844,11.34435949,13.99191051,0.106897501,40.4916628,41.69222506,100.998475,0
8757,07-02-23 1:56,192.168.220.12,52.64074904,0.864804488,0.975750989,90.34625887,-54.47442279,12.79998123,88.64083131,4.713797055,3,9.875931394,8.423575142,12.12752721,9.773991297,0.101395625,45.62689882,35.86143198,117.0708926,0
8758,07-02-23 1:57,192.168.9.198,23.10106718,1.415922534,0.78768996,93.15093543,-51.18094019,15.10377272,89.87935361,4.38336293,3,11.058405,11.29958339,15.49178794,17.65762107,0.093594064,53.67254183,30.1307638,117.8642787,0
8759,07-02-23 1:58,192.168.225.17,49.10855363,1.57867903,0.60963628,126.8985507,-64.76820462,23.75637041,81.30490054,5.275585626,4,8.937572588,10.85983873,15.92716807,15.23323403,0.096674458,33.55175842,28.78377268,126.1716557,0
8760,07-02-23 1:59,192.168.11.20,41.36281387,1.572773154,1.275568487,97.53520407,-57.19986822,21.00992282,106.8052239,6.277363685,2,12.14059187,9.60033976,13.56850066,11.90995576,0.129574964,35.02478232,25.39579638,89.42381893,0
8761,07-02-23 2:00,192.168.211.212,75.26774697,3.941949474,0.955159442,53.32648815,-43.04954723,12.85060686,66.92411115,11.88632466,5,12.59093739,17.65007865,23.85164392,22.12745345,0.162359448,60.09971913,36.58108106,84.99430542,1
8762,07-02-23 2:01,192.168.80.186,60.76501018,2.614903568,1.005172103,118.2905901,-40.25975762,17.30207228,87.33333653,4.421959616,4,9.97919216,9.678065858,20.46228213,16.85431274,0.10038214,51.84090332,22.81203278,133.7906516,0
8763,07-02-23 2:02,192.168.100.177,57.20369759,2.29875247,1.254080638,128.6563946,-56.0044259,12.88791403,82.3101876,4.357232282,3,7.445814457,6.521501056,15.6901754,13.22984888,0.104321648,34.75475219,23.39937537,116.8694785,0
8764,07-02-23 2:03,192.168.48.134,50.8146781,2.246643227,0.996949213,96.31099413,-50.46128579,20.20212971,87.46542647,7.751038972,2,11.58482214,11.66353786,14.34529307,18.17633014,0.095034062,37.49931635,32.62996667,83.53079564,0
8765,07-02-23 2:04,192.168.128.42,36.46483634,2.194152743,1.030845801,108.4566405,-46.67809277,18.83380753,77.17279869,3.713877241,6,9.928982297,5.471716541,12.94665853,12.61114674,0.070496345,45.06714559,32.22686094,86.74307927,0
8766,07-02-23 2:05,192.168.106.169,51.04361876,1.895952652,0.854447828,128.5494785,-51.93448434,18.07741052,81.50223026,5.579099575,5,8.903474948,9.565554007,11.50864211,14.45857155,0.103218591,38.10408328,23.05552206,112.2897524,0
8767,07-02-23 2:06,192.168.112.87,41.14064457,2.578153678,0.895241578,132.3597199,-52.46796684,22.51318968,64.04897047,5.992497633,3,9.568619527,9.446576397,13.52447414,15.15614311,0.092668826,28.02787258,37.36436529,80.19897454,0
8768,07-02-23 2:07,192.168.166.192,47.64445797,2.176291618,1.004112245,110.551248,-50.01769836,26.59957428,79.99877428,4.005625952,7,9.308347352,12.66128765,12.53951801,14.53779946,0.079254432,48.1133977,26.39690234,102.3709436,0
8769,07-02-23 2:08,192.168.53.127,31.89265978,1.272027772,1.042576536,61.78653319,-52.53453032,21.57372962,75.94957053,3.316746274,6,11.96289471,8.556394703,16.87103381,15.49626665,0.095522336,54.54725652,22.15242162,79.68997282,0
8770,07-02-23 2:09,192.168.123.63,52.69736354,2.138086571,0.709244734,106.1015778,-57.68862963,11.78612034,63.95595006,5.114461304,4,9.691782103,10.0535761,19.2822811,15.77657041,0.115668115,23.57907415,26.42479808,91.83604701,0
8771,07-02-23 2:10,192.168.173.193,63.5198679,2.361147953,1.291051498,131.467548,-51.93061784,12.92838402,74.76814115,5.265718792,7,10.40562021,10.65954323,18.05534013,11.72508766,0.086215353,35.86272134,23.58915677,110.8692361,0
8772,07-02-23 2:11,192.168.127.186,45.27178397,1.960009045,1.211251416,83.57715603,-52.78385794,19.18642593,71.55385511,6.721414242,9,8.894134873,14.10663375,12.50141987,15.74433132,0.114447462,31.87927803,30.34430123,85.21649893,0
8773,07-02-23 2:12,192.168.197.59,61.20334719,1.841450857,1.443089321,110.6391237,-56.63957487,23.88751795,96.785321,6.289817821,6,8.368069783,5.3788123,12.23301739,10.23455896,0.080269262,22.82364354,24.91303816,97.20339444,0
8774,07-02-23 2:13,192.168.164.202,51.71393121,1.915732237,1.302645912,92.89724046,-50.3307972,16.96868735,60.05547216,4.819329848,5,7.000202643,13.77739507,12.87473571,14.24809281,0.076494184,42.15156409,36.12860627,104.0560126,0
8775,07-02-23 2:14,192.168.33.201,58.13734656,2.642881932,0.997183097,105.1295575,-45.35961475,21.14557982,103.2696543,4.435438677,2,11.27109246,7.359541558,15.75466703,17.71481473,0.096551236,31.85171883,24.31948269,85.52890364,0
8776,07-02-23 2:15,192.168.20.110,63.75647105,2.141167783,1.151197079,120.0415091,-45.61123624,19.52800694,84.1829097,5.892795247,4,9.071256855,8.620229006,11.15430358,19.21562787,0.099259098,32.88764434,24.3195983,98.97880575,0
8777,07-02-23 2:16,192.168.244.140,45.82053008,1.19837883,0.681956881,82.15546045,-60.47894822,28.29315077,80.76532198,5.051578314,8,10.25141665,12.95275184,12.65397585,16.48106508,0.094375082,36.41682408,32.18241903,121.2918862,0
8778,07-02-23 2:17,192.168.65.47,47.70867546,1.48361903,0.742959435,119.2303942,-41.45013284,25.23581748,60.15687878,4.342185693,4,8.755564744,7.180529179,17.47915827,16.45517855,0.135839099,31.22203192,27.81199501,83.35110923,0
8779,07-02-23 2:18,192.168.254.238,108.4507752,4.999887397,0.978283882,55.70227815,-34.81806093,4.646738242,43.31857327,8.199404776,5,18.01463204,12.4336009,26.89366612,17.3984172,0.300375947,53.14378943,47.60896426,63.39355726,1
8780,07-02-23 2:19,192.168.173.27,44.06751697,2.059196119,1.238662413,103.1371844,-50.72307116,20.7835568,83.9608471,3.165182261,4,11.16291673,12.28387499,13.67442673,14.50088253,0.086497921,33.90638416,20.66480927,93.71825236,0
8781,07-02-23 2:20,192.168.118.30,51.93818179,1.207842478,0.905902722,100.9099027,-55.18472134,29.08729828,87.86311646,4.450358124,6,7.441947533,9.171576345,14.808914,14.24156725,0.097781188,51.00311731,34.84085808,107.6485721,0
8782,07-02-23 2:21,192.168.177.93,37.32186945,1.651146859,0.777057195,90.29971037,-48.92479551,15.81322013,78.22454373,4.357904647,2,11.38340372,7.994373008,17.98903411,14.96781967,0.118241328,49.51191063,38.64021782,89.65424607,0
8783,07-02-23 2:22,192.168.148.87,48.276486,2.052906804,0.829458542,81.68305201,-54.39937604,17.38064596,91.30273668,6.687968524,4,10.31110958,9.248779406,15.51415002,13.40999014,0.140606177,57.94841038,31.33751296,106.5114566,0
8784,07-02-23 2:23,192.168.147.226,58.10626297,1.823113685,1.303168329,112.8973185,-41.58781083,11.29492163,60.89976233,5.136441343,6,13.69306822,11.69663623,15.37576437,13.08722318,0.113473716,24.21024344,28.97371461,93.54039809,0
8785,07-02-23 2:24,192.168.113.126,37.90470286,1.825760451,0.961793252,76.78845637,-45.43655431,21.48449818,91.99880258,3.583141036,3,11.67597657,9.209739851,10.9830489,16.9577935,0.128015002,54.23733024,28.74656056,49.41779373,0
8786,07-02-23 2:25,192.168.136.19,43.26392893,2.063528051,1.201626981,81.97213651,-58.43331571,14.80169436,87.62876311,3.302930622,7,9.69752065,5.989004936,18.90812653,10.31106596,0.09598284,47.23459604,29.51331391,129.1135192,0
8787,07-02-23 2:26,192.168.217.102,49.79312914,1.740702075,1.04362633,91.93619908,-39.07884143,19.42889963,76.5104845,5.55227347,7,10.40986131,8.686267867,18.86772374,10.80469921,0.09816824,45.08190335,22.79327345,82.25514526,0
8788,07-02-23 2:27,192.168.137.254,40.71099603,2.959285091,0.846969988,126.8812176,-40.53359402,23.4339123,72.48759869,5.223555697,7,13.16879644,4.29854672,13.58336565,15.09494009,0.074630231,30.67875364,30.36850247,119.851562,0
8789,07-02-23 2:28,192.168.65.128,36.99916295,1.79429423,0.750961112,98.11686658,-44.01626702,20.54374366,64.70646012,4.272271041,5,11.90879368,8.758842459,14.69425459,11.89667233,0.095787637,30.78957568,25.14846967,76.27499647,0
8790,07-02-23 2:29,192.168.107.14,59.09564936,1.414372312,1.176699817,100.1968455,-55.67216411,10.14821557,75.76540384,4.218516341,7,9.920867606,11.22431162,14.50257376,18.64645901,0.106994123,47.93423372,34.41558902,70.77791705,0
8791,07-02-23 2:30,192.168.125.170,54.06270086,2.40779876,0.995455321,112.0941125,-59.40264555,19.02923712,80.86661073,4.177804734,3,7.098097152,7.718612685,12.81947993,16.39890731,0.096615824,26.01429295,23.17357565,97.71003341,0
8792,07-02-23 2:31,192.168.154.191,33.46228053,2.518528739,0.495781257,89.75151112,-54.12512335,26.31237033,97.95745456,4.137114979,9,8.827655727,7.28330618,14.51815457,9.369232676,0.091181662,31.93240111,26.95215835,119.6992252,0
8793,07-02-23 2:32,192.168.107.95,44.35602909,1.802716204,1.02599378,78.04338375,-47.24138576,12.1509916,85.78712038,5.083104631,1,7.437641998,10.12731745,19.61103328,14.93726264,0.103679855,44.79469431,27.65919987,107.1659607,0
8794,07-02-23 2:33,192.168.81.13,46.04706197,1.655774628,0.557984446,104.6626447,-44.59091845,23.00964799,74.74324532,3.099836161,6,10.03045152,5.534417928,19.38210492,16.58044015,0.125986025,33.77082518,33.71492121,104.9968381,0
8795,07-02-23 2:34,192.168.224.14,55.03993458,2.474972792,1.007865481,85.22975522,-51.63748791,16.33000596,79.12522065,5.936948347,3,9.72337963,13.14555253,13.18265494,16.37956669,0.132574512,39.40299527,27.80437492,111.287593,0
8796,07-02-23 2:35,192.168.69.121,51.26729912,2.204387142,1.131005125,79.99779528,-59.65010212,26.47701386,75.40194258,4.989648643,3,8.591801125,10.05603659,18.2688912,13.33104287,0.092500027,33.52877267,30.70463676,103.5457826,0
8797,07-02-23 2:36,192.168.205.201,38.9247541,3.083524233,0.812285159,97.66950184,-51.92467213,21.12215743,84.75848202,6.802081919,5,11.63216834,9.659428636,11.33964253,17.55384704,0.062490291,41.8895242,28.51218655,139.3159037,0
8798,07-02-23 2:37,192.168.209.172,42.50873475,1.357296323,1.046701962,91.94934835,-55.87409226,18.47466833,81.36030459,4.18414446,5,8.103583291,10.75502811,15.2816764,16.8593591,0.084732344,35.62958635,27.8123377,87.55587159,0
8799,07-02-23 2:38,192.168.238.143,51.75401074,1.862248247,1.107302175,62.89559603,-50.12390004,24.5233763,71.20664073,4.27742122,6,7.534623458,8.990912014,16.19681607,19.37577065,0.127490756,26.44841725,29.66288166,123.0387306,0
8800,07-02-23 2:39,192.168.238.36,21.82549994,1.648146746,1.217219899,122.3158522,-54.66621845,21.88675716,69.91846908,5.080576508,2,12.05869223,6.061755144,11.2168868,16.49637716,0.070648269,41.64145157,22.94528729,103.5979049,0
8801,07-02-23 2:40,192.168.33.94,45.281402,1.985283685,0.842941109,81.64183292,-46.73787514,24.68782258,81.8678286,3.595986374,5,11.54334933,13.9720696,17.7915298,15.16316906,0.081889447,50.28675213,34.22736379,123.1742739,0
8802,07-02-23 2:41,192.168.217.51,37.68931277,1.663279913,1.222104323,128.3359398,-49.7438844,29.3903724,60.83193963,5.614399855,1,10.24430083,7.234189459,17.47993545,10.85779487,0.086736107,52.81986119,27.92499985,111.8246981,0
8803,07-02-23 2:42,192.168.56.224,66.87622637,2.506006939,1.206857284,115.4871527,-54.5614806,13.80376722,69.62365226,4.513905766,4,13.79621863,4.314019263,9.724411016,12.82074144,0.092264106,38.75305793,32.59190035,139.791998,0
8804,07-02-23 2:43,192.168.221.218,60.16451324,1.267094102,1.041228443,108.5874903,-62.5446526,12.76456637,84.18312544,5.266080332,5,8.547676678,9.079921646,16.49052488,8.996562298,0.125289578,35.75300756,23.2300741,64.07529864,0
8805,07-02-23 2:44,192.168.83.44,53.39218874,2.214163844,1.195156151,108.8814865,-39.91139359,27.02061795,73.64421905,3.666471272,4,10.70539564,9.030619289,14.03618322,12.855671,0.120002388,42.05577426,33.62064081,72.85350784,0
8806,07-02-23 2:45,192.168.36.116,40.12683086,2.268583478,0.926976143,64.7248502,-48.53728177,22.38790271,65.74236836,5.567061716,3,12.4320394,4.117249359,12.83832519,12.13672857,0.112765363,45.18581266,32.53055574,92.6256579,0
8807,07-02-23 2:46,192.168.65.81,46.76908589,2.377921805,0.953725805,71.23038039,-49.03524527,12.33700348,83.33331419,5.539713149,3,11.8055189,8.486041926,11.66449411,17.20663529,0.118820961,34.11615252,20.53352666,106.6692649,0
8808,07-02-23 2:47,192.168.119.119,48.19564545,2.978897507,1.473320459,131.9063723,-48.76862317,22.29429722,85.21805972,5.677337937,1,10.45464812,7.077439019,8.019107884,10.90698393,0.104317496,62.08195131,35.40104126,109.185685,0
8809,07-02-23 2:48,192.168.70.220,61.52442353,2.15845702,1.045177493,96.02599086,-50.73055784,22.70244654,77.21276979,4.763773825,5,11.46584852,9.638446592,21.22924327,8.373950883,0.117629489,53.71452204,30.56739439,107.1052771,0
8810,07-02-23 2:49,192.168.193.193,52.2788694,2.862773761,0.919129399,101.886953,-49.71405012,13.41671383,83.76207471,5.475812842,4,12.38234087,10.61016645,12.86761735,16.02508024,0.059069833,45.44686047,30.36649806,122.9685609,0
8811,07-02-23 2:50,192.168.1.102,30.40140828,1.566629551,0.976619777,89.96447044,-46.65011884,14.73835452,60.9291011,3.959386753,5,7.110918255,11.46850679,12.84382009,13.72591053,0.126983851,41.96952869,22.07200303,97.83624602,0
8812,07-02-23 2:51,192.168.117.109,38.9274325,2.060067247,0.954607135,124.9337959,-47.7502054,20.30666556,86.86620148,6.215082583,5,11.11048719,9.884790168,13.81593707,12.70072559,0.10845051,29.44283289,23.73466167,104.3508434,0
8813,07-02-23 2:52,192.168.213.38,48.23931513,2.3646576,1.165641036,70.85856081,-47.46936135,25.40515337,78.1477911,3.99859017,4,11.73570473,10.91111833,12.78803482,13.84194875,0.099624955,34.2619892,37.52544873,74.58839659,0
8814,07-02-23 2:53,192.168.238.199,58.90236166,1.929385036,1.281559816,93.71398913,-51.21560303,13.42530072,79.20558723,4.50982822,3,10.4532888,11.90076609,19.46045812,12.28233282,0.071507833,36.47499257,25.47603751,94.93504213,0
8815,07-02-23 2:54,192.168.165.58,46.76337048,2.265077243,1.05699714,100.0970832,-53.67387684,13.99717251,97.46204381,4.935098199,1,10.9372744,9.170621071,20.68311802,12.09439541,0.089091359,32.93996851,25.49718261,128.9087596,0
8816,07-02-23 2:55,192.168.206.48,34.32690465,2.687507074,1.018972484,103.3190531,-66.4560362,16.82041402,63.58229457,6.14525033,6,13.6550415,8.268979737,15.74511243,18.38046775,0.074475807,28.89035566,33.62030543,114.7580895,0
8817,07-02-23 2:56,192.168.211.252,64.75107091,1.873036709,0.835428604,80.40193062,-57.88900004,20.75487357,80.25110859,6.118385645,5,13.12657244,9.640324725,14.25548049,9.864391813,0.108055604,45.49138197,36.55038843,104.1727257,0
8818,07-02-23 2:57,192.168.167.43,60.86114742,2.42265208,1.018740176,113.3069545,-54.78547925,17.75692097,66.63333792,2.203699323,3,6.935552259,11.27320833,13.93412538,11.75013005,0.128461291,53.9460845,33.30144753,90.60003775,0
8819,07-02-23 2:58,192.168.180.215,54.14230493,1.866453191,0.874576785,98.78920354,-47.17926222,14.5165163,81.53718493,4.754464838,3,7.708979396,10.99921335,16.90375587,16.34413376,0.067551486,44.97898016,27.12881174,69.37119843,0
8820,07-02-23 2:59,192.168.97.9,67.42410537,2.597557591,1.322419598,96.44330666,-51.13434061,19.6223069,80.88056839,4.654373114,6,7.404702026,16.46695892,11.78521989,15.52688796,0.102840883,30.36778152,28.91506335,101.3221937,0
8821,07-02-23 3:00,192.168.230.247,30.26368352,2.590433793,0.834717995,94.68714932,-51.0010129,27.76603434,75.8290266,3.834400463,3,10.21773367,10.18565361,13.3869517,14.35700491,0.061546863,40.59315202,31.06220169,100.3194187,0
8822,07-02-23 3:01,192.168.197.187,48.44545913,2.205198952,0.962849432,109.076382,-53.98684167,20.24495733,77.43049498,3.659348455,7,10.63664165,10.30290477,15.70479446,12.93765479,0.113274903,36.93748139,31.52565725,127.4089919,0
